0, WISDM, 0, -100, 7890, 0.8672385620915033, 0.3431372549019608, 0.7903644021767627, 0.7996516685210634
0, WISDM, 1, -100, 7890, 0.8145325203252033, 0.5248983739837398, 0.6497679364385799, 0.623536151379147
0, WISDM, 2, -100, 7890, 0.8955838323353293, 0.2967814371257485, 0.8336809315575691, 0.8309574064753639
0, WISDM, 3, -100, 7890, 0.859375, 0.40771484375, 0.7511215108110224, 0.752535305954221
0, WISDM, 4, -100, 7890, 0.8037037037037037, 0.5032407407407408, 0.6576475790789652, 0.701619970412386
0, WISDM, 5, -100, 7890, 0.8062943262411347, 0.4441489361702128, 0.8087165187461088, 0.7770474092345072
0, WISDM, 6, -100, 7890, 0.8667929292929293, 0.31313131313131315, 0.8360314149062171, 0.8447496468858543
0, WISDM, 7, -100, 7890, 0.8952205882352942, 0.27941176470588236, 0.8695627488928709, 0.8767584215577736
0, WISDM, 8, -100, 7890, 0.8144230769230769, 0.6192307692307693, 0.7288739024034371, 0.7513414388870833
0, WISDM, 9, -100, 7890, 0.7248975409836066, 0.9349385245901639, 0.7386000411653356, 0.7231348015145528
0, squat_exercise, 0, -100, 6600, 0.9975961538461539, 0.002403846153846154, 0.9975369458128078, 0.9975944719114118
0, squat_exercise, 1, -100, 6600, 0.9807692307692307, 0.019230769230769232, 0.9797888386123681, 0.980654761904762
0, squat_exercise, 2, -100, 6600, 1.0, 0.0, 1.0, 1.0
0, squat_exercise, 3, -100, 6600, 0.9975961538461539, 0.002403846153846154, 0.9976851851851851, 0.997593024399558
0, squat_exercise, 4, -100, 6600, 0.9879807692307693, 0.01201923076923077, 0.9872612948299954, 0.9878741947707466
0, squat_exercise, 5, -100, 6600, 0.9975961538461539, 0.002403846153846154, 0.9973821989528796, 0.9975790165918839
0, squat_exercise, 6, -100, 6600, 0.9927884615384616, 0.007211538461538462, 0.9928216391168652, 0.9927874195953326
0, squat_exercise, 7, -100, 6600, 0.9663461538461539, 0.03365384615384615, 0.967741935483871, 0.9663430420711974
0, squat_exercise, 8, -100, 6600, 0.9927884615384616, 0.007211538461538462, 0.9931506849315068, 0.992773386606445
0, squat_exercise, 9, -100, 6600, 0.9927884615384616, 0.007211538461538462, 0.9923857868020305, 0.9927623223202324
